dateStr,reading,type,abbr,bookCode,chapter,vStart,vEnd
11月11日,箴言 1:13-15,箴言,箴 1:13-15,PRO,1,13,15
11月12日,以西結書 28,舊約,結 28,EZK,28,1,
11月12日,以西結書 29,舊約,結 29,EZK,29,1,
11月12日,彼得前書 3:12-30,新約,彼前 3:12-30,1PE,3,12,30
11月12日,詩篇 130:14-25,詩篇,詩 130:14-25,PSA,130,14,25
11月12日,箴言 1:16-18,箴言,箴 1:16-18,PRO,1,16,18
11月13日,以西結書 30,舊約,結 30,EZK,30,1,
11月13日,以西結書 31,舊約,結 31,EZK,31,1,
11月13日,彼得前書 4:3-24,新約,彼前 4:3-24,1PE,4,3,24
11月13日,詩篇 130:26-30,詩篇,詩 130:26-30,PSA,130,26,30
11月13日,箴言 1:19-21,箴言,箴 1:19-21,PRO,1,19,21
11月14日,以西結書 32,舊約,結 32,EZK,32,1,
11月14日,以西結書 33,舊約,結 33,EZK,33,1,
11月14日,彼得前書 4:25-30,新約,彼前 4:25-30,1PE,4,25,30
11月14日,詩篇 131:9-20,詩篇,詩 131:9-20,PSA,131,9,20
11月14日,箴言 1:22-24,箴言,箴 1:22-24,PRO,1,22,24
11月15日,以西結書 34,舊約,結 34,EZK,34,1,
11月15日,以西結書 35,舊約,結 35,EZK,35,1,
11月15日,彼得前書 5:16-30,新約,彼前 5:16-30,1PE,5,16,30
11月15日,詩篇 131:21-30,詩篇,詩 131:21-30,PSA,131,21,30
11月15日,箴言 1:25-27,箴言,箴 1:25-27,PRO,1,25,27
11月16日,以西結書 36,舊約,結 36,EZK,36,1,
11月16日,以西結書 37,舊約,結 37,EZK,37,1,
11月16日,彼得後書 1:7-28,新約,彼後 1:7-28,2PE,1,7,28
11月16日,詩篇 132:3-15,詩篇,詩 132:3-15,PSA,132,3,15
11月16日,箴言 1:28-30,箴言,箴 1:28-30,PRO,1,28,30
11月17日,以西結書 38,舊約,結 38,EZK,38,1,
11月17日,以西結書 39,舊約,結 39,EZK,39,1,
11月17日,彼得後書 1:29-30,新約,彼後 1:29-30,2PE,1,29,30
11月17日,詩篇 132:16-27,詩篇,詩 132:16-27,PSA,132,16,27
11月17日,箴言 2:1-3,箴言,箴 2:1-3,PRO,2,1,3
11月18日,以西結書 40,舊約,結 40,EZK,40,1,
11月18日,以西結書 41,舊約,結 41,EZK,41,1,
11月18日,彼得後書 2:20-30,新約,彼後 2:20-30,2PE,2,20,30
11月18日,詩篇 132:28-30,詩篇,詩 132:28-30,PSA,132,28,30
11月18日,箴言 2:4-6,箴言,箴 2:4-6,PRO,2,4,6
11月19日,以西結書 42,舊約,結 42,EZK,42,1,
11月19日,以西結書 43,舊約,結 43,EZK,43,1,
11月19日,彼得後書 3:12-30,新約,彼後 3:12-30,2PE,3,12,30
11月19日,詩篇 133:10-22,詩篇,詩 133:10-22,PSA,133,10,22
11月19日,箴言 2:7-9,箴言,箴 2:7-9,PRO,2,7,9
11月20日,以西結書 44,舊約,結 44,EZK,44,1,
11月20日,以西結書 45,舊約,結 45,EZK,45,1,
11月20日,約翰一書 1:3-23,新約,約一 1:3-23,1JN,1,3,23
11月20日,詩篇 133:23-30,詩篇,詩 133:23-30,PSA,133,23,30
11月20日,箴言 2:10-12,箴言,箴 2:10-12,PRO,2,10,12
11月21日,以西結書 46,舊約,結 46,EZK,46,1,
11月21日,以西結書 47,舊約,結 47,EZK,47,1,
11月21日,約翰一書 1:24-30,新約,約一 1:24-30,1JN,1,24,30
11月21日,詩篇 134:5-16,詩篇,詩 134:5-16,PSA,134,5,16
11月21日,箴言 2:13-15,箴言,箴 2:13-15,PRO,2,13,15
11月22日,以西結書 48,舊約,結 48,EZK,48,1,
11月22日,但以理書 1,舊約,但 1,DAN,1,1,
11月22日,約翰一書 2:16-30,新約,約一 2:16-30,1JN,2,16,30
11月22日,詩篇 134:17-29,詩篇,詩 134:17-29,PSA,134,17,29
11月22日,箴言 2:16-18,箴言,箴 2:16-18,PRO,2,16,18
11月23日,但以理書 2,舊約,但 2,DAN,2,1,
11月23日,但以理書 3,舊約,但 3,DAN,3,1,
11月23日,約翰一書 3:7-27,新約,約一 3:7-27,1JN,3,7,27
11月23日,詩篇 134:30-30,詩篇,詩 134:30-30,PSA,134,30,30
11月23日,箴言 2:19-21,箴言,箴 2:19-21,PRO,2,19,21
11月24日,但以理書 4,舊約,但 4,DAN,4,1,
11月24日,但以理書 5,舊約,但 5,DAN,5,1,
11月24日,約翰一書 3:28-30,新約,約一 3:28-30,1JN,3,28,30
11月24日,詩篇 135:12-23,詩篇,詩 135:12-23,PSA,135,12,23
11月24日,箴言 2:22-24,箴言,箴 2:22-24,PRO,2,22,24
11月25日,但以理書 6,舊約,但 6,DAN,6,1,
11月25日,但以理書 7,舊約,但 7,DAN,7,1,
11月25日,約翰一書 4:20-30,新約,約一 4:20-30,1JN,4,20,30
11月25日,詩篇 135:24-30,詩篇,詩 135:24-30,PSA,135,24,30
11月25日,箴言 2:25-27,箴言,箴 2:25-27,PRO,2,25,27
11月26日,但以理書 8,舊約,但 8,DAN,8,1,
11月26日,但以理書 9,舊約,但 9,DAN,9,1,
11月26日,約翰一書 5:11-30,新約,約一 5:11-30,1JN,5,11,30
11月26日,詩篇 136:7-18,詩篇,詩 136:7-18,PSA,136,7,18
11月26日,箴言 2:28-30,箴言,箴 2:28-30,PRO,2,28,30
11月27日,但以理書 10,舊約,但 10,DAN,10,1,
11月27日,但以理書 11,舊約,但 11,DAN,11,1,
11月27日,約翰二書 1:3-23,新約,約二 1:3-23,2JN,1,3,23
11月27日,詩篇 136:19-30,詩篇,詩 136:19-30,PSA,136,19,30
11月27日,箴言 3:1-3,箴言,箴 3:1-3,PRO,3,1,3
11月28日,但以理書 12,舊約,但 12,DAN,12,1,
11月28日,何西阿書 1,舊約,何 1,HOS,1,1,
11月28日,約翰二書 1:24-30,新約,約二 1:24-30,2JN,1,24,30
11月28日,詩篇 137:1-13,詩篇,詩 137:1-13,PSA,137,1,13
11月28日,箴言 3:4-6,箴言,箴 3:4-6,PRO,3,4,6
11月29日,何西阿書 2,舊約,何 2,HOS,2,1,
11月29日,何西阿書 3,舊約,何 3,HOS,3,1,
11月29日,約翰三書 1:15-30,新約,約三 1:15-30,3JN,1,15,30
11月29日,詩篇 137:14-25,詩篇,詩 137:14-25,PSA,137,14,25
11月29日,箴言 3:7-9,箴言,箴 3:7-9,PRO,3,7,9
11月30日,何西阿書 4,舊約,何 4,HOS,4,1,
11月30日,何西阿書 5,舊約,何 5,HOS,5,1,
11月30日,猶大書 1:7-27,新約,猶 1:7-27,JUD,1,7,27
11月30日,詩篇 137:26-30,詩篇,詩 137:26-30,PSA,137,26,30
11月30日,箴言 3:10-12,箴言,箴 3:10-12,PRO,3,10,12
12月1日,何西阿書 6,舊約,何 6,HOS,6,1,
12月1日,何西阿書 7,舊約,何 7,HOS,7,1,
12月1日,猶大書 1:28-30,新約,猶 1:28-30,JUD,1,28,30
12月1日,詩篇 138:8-20,詩篇,詩 138:8-20,PSA,138,8,20
12月1日,箴言 3:13-15,箴言,箴 3:13-15,PRO,3,13,15
12月2日,何西阿書 8,舊約,何 8,HOS,8,1,
12月2日,何西阿書 9,舊約,何 9,HOS,9,1,
12月2日,啟示錄 1:19-30,新約,啟 1:19-30,REV,1,19,30
12月2日,詩篇 138:21-30,詩篇,詩 138:21-30,PSA,138,21,30
12月2日,箴言 3:16-18,箴言,箴 3:16-18,PRO,3,16,18
12月3日,何西阿書 10,舊約,何 10,HOS,10,1,
12月3日,何西阿書 11,舊約,何 11,HOS,11,1,
12月3日,啟示錄 2:11-30,新約,啟 2:11-30,REV,2,11,30
12月3日,詩篇 139:3-14,詩篇,詩 139:3-14,PSA,139,3,14
12月3日,箴言 3:19-21,箴言,箴 3:19-21,PRO,3,19,21
12月4日,何西阿書 12,舊約,何 12,HOS,12,1,
12月4日,何西阿書 13,舊約,何 13,HOS,13,1,
12月4日,啟示錄 3:2-23,新約,啟 3:2-23,REV,3,2,23
12月4日,詩篇 139:15-27,詩篇,詩 139:15-27,PSA,139,15,27
12月4日,箴言 3:22-24,箴言,箴 3:22-24,PRO,3,22,24
12月5日,何西阿書 14,舊約,何 14,HOS,14,1,
12月5日,約珥書 1,舊約,珥 1,JOE,1,1,
12月5日,啟示錄 3:24-30,新約,啟 3:24-30,REV,3,24,30
12月5日,詩篇 139:28-30,詩篇,詩 139:28-30,PSA,139,28,30
12月5日,箴言 3:25-27,箴言,箴 3:25-27,PRO,3,25,27
12月6日,約珥書 2,舊約,珥 2,JOE,2,1,
12月6日,約珥書 3,舊約,珥 3,JOE,3,1,
12月6日,啟示錄 4:15-30,新約,啟 4:15-30,REV,4,15,30
12月6日,詩篇 140:10-21,詩篇,詩 140:10-21,PSA,140,10,21
12月6日,箴言 3:28-30,箴言,箴 3:28-30,PRO,3,28,30
12月7日,阿摩司書 1,舊約,摩 1,AMO,1,1,
12月7日,阿摩司書 2,舊約,摩 2,AMO,2,1,
12月7日,啟示錄 5:6-27,新約,啟 5:6-27,REV,5,6,27
12月7日,詩篇 140:22-30,詩篇,詩 140:22-30,PSA,140,22,30
12月7日,箴言 4:1-3,箴言,箴 4:1-3,PRO,4,1,3
12月8日,阿摩司書 3,舊約,摩 3,AMO,3,1,
12月8日,阿摩司書 4,舊約,摩 4,AMO,4,1,
12月8日,啟示錄 5:28-30,新約,啟 5:28-30,REV,5,28,30
12月8日,詩篇 141:5-16,詩篇,詩 141:5-16,PSA,141,5,16
12月8日,箴言 4:4-6,箴言,箴 4:4-6,PRO,4,4,6
12月9日,阿摩司書 5,舊約,摩 5,AMO,5,1,
12月9日,阿摩司書 6,舊約,摩 6,AMO,6,1,
12月9日,啟示錄 6:19-30,新約,啟 6:19-30,REV,6,19,30
12月9日,詩篇 141:17-28,詩篇,詩 141:17-28,PSA,141,17,28
12月9日,箴言 4:7-9,箴言,箴 4:7-9,PRO,4,7,9
12月10日,阿摩司書 7,舊約,摩 7,AMO,7,1,
12月10日,阿摩司書 8,舊約,摩 8,AMO,8,1,
12月10日,啟示錄 7:10-30,新約,啟 7:10-30,REV,7,10,30
12月10日,詩篇 141:29-30,詩篇,詩 141:29-30,PSA,141,29,30
12月10日,箴言 4:10-12,箴言,箴 4:10-12,PRO,4,10,12
12月11日,阿摩司書 9,舊約,摩 9,AMO,9,1,
12月11日,俄巴底亞書 1,舊約,俄 1,ОВА,1,1,
12月11日,啟示錄 8:2-22,新約,啟 8:2-22,REV,8,2,22
12月11日,詩篇 142:12-23,詩篇,詩 142:12-23,PSA,142,12,23
12月11日,箴言 4:13-15,箴言,箴 4:13-15,PRO,4,13,15
12月12日,約拿書 1,舊約,拿 1,JON,1,1,
12月12日,約拿書 2,舊約,拿 2,JON,2,1,
12月12日,啟示錄 8:23-30,新約,啟 8:23-30,REV,8,23,30
12月12日,詩篇 142:24-30,詩篇,詩 142:24-30,PSA,142,24,30
12月12日,箴言 4:16-18,箴言,箴 4:16-18,PRO,4,16,18
12月13日,約拿書 3,舊約,拿 3,JON,3,1,
12月13日,約拿書 4,舊約,拿 4,JON,4,1,
12月13日,啟示錄 9:14-30,新約,啟 9:14-30,REV,9,14,30
12月13日,詩篇 143:6-18,詩篇,詩 143:6-18,PSA,143,6,18
12月13日,箴言 4:19-21,箴言,箴 4:19-21,PRO,4,19,21
12月14日,彌迦書 1,舊約,彌 1,MIC,1,1,
12月14日,彌迦書 2,舊約,彌 2,MIC,2,1,
12月14日,啟示錄 10:6-26,新約,啟 10:6-26,REV,10,6,26
12月14日,詩篇 143:19-30,詩篇,詩 143:19-30,PSA,143,19,30
12月14日,箴言 4:22-24,箴言,箴 4:22-24,PRO,4,22,24
12月15日,彌迦書 3,舊約,彌 3,MIC,3,1,
12月15日,彌迦書 4,舊約,彌 4,MIC,4,1,
12月15日,啟示錄 10:27-30,新約,啟 10:27-30,REV,10,27,30
12月15日,詩篇 144:1-12,詩篇,詩 144:1-12,PSA,144,1,12
12月15日,箴言 4:25-27,箴言,箴 4:25-27,PRO,4,25,27
12月16日,彌迦書 5,舊約,彌 5,MIC,5,1,
12月16日,彌迦書 6,舊約,彌 6,MIC,6,1,
12月16日,啟示錄 11:19-30,新約,啟 11:19-30,REV,11,19,30
12月16日,詩篇 144:13-25,詩篇,詩 144:13-25,PSA,144,13,25
12月16日,箴言 4:28-30,箴言,箴 4:28-30,PRO,4,28,30
12月17日,彌迦書 7,舊約,彌 7,MIC,7,1,
12月17日,那鴻書 1,舊約,鴻 1,NAM,1,1,
12月17日,啟示錄 12:10-30,新約,啟 12:10-30,REV,12,10,30
12月17日,詩篇 144:26-30,詩篇,詩 144:26-30,PSA,144,26,30
12月17日,箴言 5:1-3,箴言,箴 5:1-3,PRO,5,1,3
12月18日,那鴻書 2,舊約,鴻 2,NAM,2,1,
12月18日,那鴻書 3,舊約,鴻 3,NAM,3,1,
12月18日,啟示錄 13:1-22,新約,啟 13:1-22,REV,13,1,22
12月18日,詩篇 145:8-19,詩篇,詩 145:8-19,PSA,145,8,19
12月18日,箴言 5:4-6,箴言,箴 5:4-6,PRO,5,4,6
12月19日,哈巴谷書 1,舊約,哈 1,HAB,1,1,
12月19日,哈巴谷書 2,舊約,哈 2,HAB,2,1,
12月19日,啟示錄 13:23-30,新約,啟 13:23-30,REV,13,23,30
12月19日,詩篇 145:20-30,詩篇,詩 145:20-30,PSA,145,20,30
12月19日,箴言 5:7-9,箴言,箴 5:7-9,PRO,5,7,9
12月20日,哈巴谷書 3,舊約,哈 3,HAB,3,1,
12月20日,西番雅書 1,舊約,番 1,ZEP,1,1,
12月20日,啟示錄 14:14-30,新約,啟 14:14-30,REV,14,14,30
12月20日,詩篇 146:3-14,詩篇,詩 146:3-14,PSA,146,3,14
12月20日,箴言 5:10-12,箴言,箴 5:10-12,PRO,5,10,12
12月21日,西番雅書 2,舊約,番 2,ZEP,2,1,
12月21日,西番雅書 3,舊約,番 3,ZEP,3,1,
12月21日,啟示錄 15:5-26,新約,啟 15:5-26,REV,15,5,26
12月21日,詩篇 146:15-26,詩篇,詩 146:15-26,PSA,146,15,26
12月21日,箴言 5:13-15,箴言,箴 5:13-15,PRO,5,13,15
12月22日,哈該書 1,舊約,該 1,HAG,1,1,
12月22日,哈該書 2,舊約,該 2,HAG,2,1,
12月22日,啟示錄 15:27-30,新約,啟 15:27-30,REV,15,27,30
12月22日,詩篇 146:27-30,詩篇,詩 146:27-30,PSA,146,27,30
12月22日,箴言 5:16-18,箴言,箴 5:16-18,PRO,5,16,18
12月23日,撒迦利亞書 1,舊約,撒 1,ZEC,1,1,
12月23日,撒迦利亞書 2,舊約,撒 2,ZEC,2,1,
12月23日,啟示錄 16:18-30,新約,啟 16:18-30,REV,16,18,30
12月23日,詩篇 147:10-21,詩篇,詩 147:10-21,PSA,147,10,21
12月23日,箴言 5:19-21,箴言,箴 5:19-21,PRO,5,19,21
12月24日,撒迦利亞書 3,舊約,撒 3,ZEC,3,1,
12月24日,撒迦利亞書 4,舊約,撒 4,ZEC,4,1,
12月24日,啟示錄 17:10-30,新約,啟 17:10-30,REV,17,10,30
12月24日,詩篇 147:22-30,詩篇,詩 147:22-30,PSA,147,22,30
12月24日,箴言 5:22-24,箴言,箴 5:22-24,PRO,5,22,24
12月25日,撒迦利亞書 5,舊約,撒 5,ZEC,5,1,
12月25日,撒迦利亞書 6,舊約,撒 6,ZEC,6,1,
12月25日,啟示錄 18:1-21,新約,啟 18:1-21,REV,18,1,21
12月25日,詩篇 148:4-16,詩篇,詩 148:4-16,PSA,148,4,16
12月25日,箴言 5:25-27,箴言,箴 5:25-27,PRO,5,25,27
12月26日,撒迦利亞書 7,舊約,撒 7,ZEC,7,1,
12月26日,撒迦利亞書 8,舊約,撒 8,ZEC,8,1,
12月26日,啟示錄 18:22-30,新約,啟 18:22-30,REV,18,22,30
12月26日,詩篇 148:17-28,詩篇,詩 148:17-28,PSA,148,17,28
12月26日,箴言 5:28-30,箴言,箴 5:28-30,PRO,5,28,30
12月27日,撒迦利亞書 9,舊約,撒 9,ZEC,9,1,
12月27日,撒迦利亞書 10,舊約,撒 10,ZEC,10,1,
12月27日,啟示錄 19:14-30,新約,啟 19:14-30,REV,19,14,30
12月27日,詩篇 148:29-30,詩篇,詩 148:29-30,PSA,148,29,30
12月27日,箴言 6:1-3,箴言,箴 6:1-3,PRO,6,1,3
12月28日,撒迦利亞書 11,舊約,撒 11,ZEC,11,1,
12月28日,撒迦利亞書 12,舊約,撒 12,ZEC,12,1,
12月28日,啟示錄 20:5-25,新約,啟 20:5-25,REV,20,5,25
12月28日,詩篇 149:11-23,詩篇,詩 149:11-23,PSA,149,11,23
12月28日,箴言 6:4-6,箴言,箴 6:4-6,PRO,6,4,6
12月29日,撒迦利亞書 13,舊約,撒 13,ZEC,13,1,
12月29日,撒迦利亞書 14,舊約,撒 14,ZEC,14,1,
12月29日,啟示錄 20:26-30,新約,啟 20:26-30,REV,20,26,30
12月29日,詩篇 149:24-30,詩篇,詩 149:24-30,PSA,149,24,30
12月29日,箴言 6:7-9,箴言,箴 6:7-9,PRO,6,7,9
12月30日,瑪拉基書 1,舊約,瑪 1,MAL,1,1,
12月30日,瑪拉基書 2,舊約,瑪 2,MAL,2,1,
12月30日,啟示錄 21:18-30,新約,啟 21:18-30,REV,21,18,30
12月30日,詩篇 150:6-17,詩篇,詩 150:6-17,PSA,150,6,17
12月30日,箴言 6:10-12,箴言,箴 6:10-12,PRO,6,10,12
12月31日,瑪拉基書 3,舊約,瑪 3,MAL,3,1,
12月31日,瑪拉基書 4,舊約,瑪 4,MAL,4,1,
12月31日,啟示錄 22:9-30,新約,啟 22:9-30,REV,22,9,30
12月31日,詩篇 150:18-30,詩篇,詩 150:18-30,PSA,150,18,30
12月31日,箴言 6:13-15,箴言,箴 6:13-15,PRO,6,13,15
